ep1,econviol,emotvio,physvio,sexvio,sexphys,typevio,physcur,sexcur,emotcur,sexphcur,npsexvio,npsexviocur,npatmpsexvio,npatmpsexcur,nptouching,nptouchingcur,npsexabuse,npsexabusecur,w_religion,earlymarriage,justify,CONTROLLING,CONTROL,CONTROLNUM,anyIPV,diffage,sumdiffage,p_employ,EP3,ageyr5,ageyr10,EM,sQ601a,sQ601b,sQ601c,sQ601d,sQ601e,sQ601f,tQ602a,tQ602b,tQ602c,tQ602d,sQ607a,sQ607b,sQ607c,sQ607d,sQ607e,EP2,FCMAR,edresp,employstatus,SourceIncome,ETHNICITY,Fam_support,mcv1006,mcv1006a,mcv1006b,Q501R,agepartner,edpart,men_alcohol_all,mcv1008,mcv1009,Q513R,Q515R,Q516R,Q702,Q702R,eQ703a,eQ703b,eQ703c,eQ703d,eQ703e,eQ703f,eQ703g,eQ703h,country,weighing,rQ701a,rQ701b,rQ701c,rQ701d,HighIncome,Island,Governance,HDI,LAWDV,Governance1,HDI1,LAWDV1
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,4,7,4,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,3,1,5,4,1,0,0,0,48,4,1,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,1,.354058185441177,1,1,1,1,0,0,.16,.654,37,0,0,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,7,3,1,1,8,4,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,2,4,4,0,1,0,1,57,5,1,1,1,1,0,0,0,2,2,0,0,0,1,0,0,1,0,1,.369141154607843,0,1,1,0,0,0,.16,.654,37,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,1,18,4,1,2,8,4,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,4,3,6,0,0,0,0,68,6,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,0,1,64.085986127451,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,3,1,2,2,0,4,10,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2,1,1,1,0,0,0,65,6,1,0,0,0,0,0,0,3,3,0,0,1,1,1,0,1,0,1,.561958926470588,0,0,0,0,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,0,1,10,5,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2,2,1,1,1,0,0,0,65,6,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,.978564148039216,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,5,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,3,4,1,0,0,0,37,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.21081572877451,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,3,1,1,7,4,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,2,4,4,1,1,0,0,52,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.526925768137255,1,1,1,1,0,0,.16,.654,37,0,0,0
1,1,1,1,1,1,3,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,8,3,1,4,3,1,3,2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,1,5,6,0,0,1,1,28,2,1,1,0,1,1,0,0,2,2,1,1,1,1,1,1,1,1,1,.412446824852941,0,0,0,0,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,6,3,1,1,4,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,4,5,1,1,0,0,39,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,.417330105686274,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,1,1,7,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,3,6,1,0,0,0,51,4,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.262226113284314,1,1,1,1,0,0,.16,.654,37,0,0,0
1,1,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,3,3,1,15,4,1,2,3,2,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,4,6,1,1,0,0,41,3,1,1,0,1,0,0,0,2,2,0,0,1,0,0,1,1,0,1,.270909190294118,0,0,0,0,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,4,7,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,5,4,1,0,0,0,44,3,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,.074996949754902,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,0,-1,1,1,2,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2,2,4,6,1,1,0,0,20,1,2,0,0,0,0,0,0,2,2,0,0,1,1,0,1,0,0,1,.838512159313725,1,1,1,1,0,0,.16,.654,37,0,0,0
1,1,1,1,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,-8,1,1,4,8,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,5,1,1,0,0,1,44,3,1,1,0,1,1,1,0,3,3,0,0,0,1,0,0,0,1,1,.556380320098039,0,0,0,0,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,4,10,5,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,3,1,2,1,1,0,0,0,60,5,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,.169618342254902,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,4,0,2,6,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,4,2,6,1,1,0,0,60,5,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.818143507352941,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,4,0,3,2,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,3,3,1,1,0,0,0,44,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.61684563872549,0,0,0,0,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,21,4,1,1,7,4,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,3,3,4,1,0,0,1,66,6,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,.585894884803921,0,0,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,4,0,4,10,5,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,0,1,2,5,4,0,0,1,1,76,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.0596589351960784,0,1,1,0,0,0,.16,.654,37,0,0,0
1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,-2,1,1,2,8,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,4,3,4,1,0,0,0,48,4,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,.0512602812745098,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,4,1,3,6,3,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,4,2,6,1,0,0,0,54,4,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.939809841176471,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,4,9,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,4,2,1,1,0,0,0,60,5,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,.276011711960784,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,2,1,2,3,2,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,3,3,4,1,0,0,0,30,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,.29106247254902,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,1,-1,1,1,2,6,3,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,4,2,5,1,0,0,0,40,3,1,0,0,1,0,0,0,2,2,0,0,0,1,0,1,1,0,1,.130606018382353,1,1,1,1,0,0,.16,.654,37,0,0,0
1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,11,4,0,4,10,5,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,2,0,1,4,2,4,0,1,1,1,71,6,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,.753871309803922,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,1,1,1,1,3,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,2,2,1,0,2,1,2,2,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,2,1,4,6,0,1,1,1,23,1,2,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,.153780843872549,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,4,3,1,15,4,1,1,5,3,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2,4,3,6,0,0,0,0,52,4,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,.170741501960784,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,3,1,1,8,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4,2,6,0,0,1,1,59,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.0894485794607843,1,1,1,1,0,0,.16,.654,37,0,0,0
1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,3,1,13,4,1,4,10,5,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,2,0,2,4,1,1,0,0,0,0,74,6,1,1,0,0,0,1,0,2,2,0,0,1,1,1,0,1,0,1,.715823445098039,1,1,1,1,0,0,.16,.654,37,0,0,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,1,10,4,1,1,5,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,5,4,1,0,0,0,48,4,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,.1731962525,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,1,1,2,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,2,4,4,1,0,0,0,28,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.213752756568627,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,3,4,2,1,1,0,1,0,24,1,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,.899681357352941,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,3,1,1,4,2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,4,3,6,1,0,0,0,39,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.0307950062009804,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,4,1,4,3,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,2,4,5,6,1,0,0,0,42,3,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1.99653567941176,1,1,1,1,0,0,.16,.654,37,0,0,0
1,1,1,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,1,3,3,1,8,3,1,4,7,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,9,1,4,2,6,1,0,0,0,54,4,1,0,0,0,0,1,0,2,2,0,0,0,1,1,0,0,1,1,.682694514215686,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,4,1,1,3,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,2,4,4,1,0,0,1,38,3,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,.13583470754902,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,0,4,3,1,1,6,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,3,6,1,0,0,1,45,4,3,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1.69033649705882,0,1,0,0,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,4,0,4,10,5,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,2,3,1,1,1,0,0,0,73,6,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.761291503431373,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,4,8,4,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,2,0,2,2,1,4,0,0,0,0,51,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.119317870392157,1,1,0,0,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,1,1,6,3,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,4,2,1,1,0,0,0,47,4,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.279756250294118,1,1,1,1,0,0,.16,.654,37,0,0,0
1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,4,3,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,2,2,4,4,1,0,0,0,22,1,2,1,0,0,0,0,0,3,3,0,0,1,1,0,1,1,0,1,1.2444175,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,3,1,1,3,2,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,2,2,4,5,1,0,0,0,37,3,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,.213972410637255,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-11,1,1,1,7,4,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,3,5,1,0,0,1,35,3,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,.106507313529412,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,3,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,2,4,4,1,0,0,0,24,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.130566607107843,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,0,10,4,1,1,4,2,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,2,3,1,5,1,0,0,0,44,3,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1.0403253254902,0,1,1,1,0,0,.16,.654,37,0,0,0
1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,5,3,1,7,3,1,2,5,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,2,1,0,1,1,1,45,4,1,0,0,0,0,0,0,3,3,1,1,1,1,1,0,0,0,1,.276341245,0,0,0,0,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,3,0,0,2,1,2,2,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,2,1,4,5,0,0,0,0,22,1,2,1,0,1,0,0,0,3,3,0,0,1,0,0,1,1,0,1,.42794482122549,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,5,3,1,2,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,2,4,4,1,1,1,1,23,1,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,.13583470754902,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,1,1,0,19,4,0,4,10,5,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,2,9,2,2,5,1,1,0,0,0,80,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3.33331299705882,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,2,1,1,10,5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,4,6,1,0,0,0,63,5,2,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,1,.483719143088235,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1,30,4,1,4,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,9,2,4,2,1,1,1,1,1,54,4,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,.0742504174509804,0,0,0,0,0,0,.16,.654,37,0,0,0
1,0,1,1,1,1,3,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,4,3,1,1,2,0,3,3,2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,4,2,6,1,0,0,1,26,2,2,0,0,0,0,0,0,2,2,0,1,1,1,1,0,0,0,1,1.02820221862745,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,1,7,3,1,2,5,3,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,4,5,1,0,0,0,42,3,2,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,.98109076372549,0,0,0,1,0,0,.16,.654,37,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,1,14,4,1,2,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,2,2,4,6,1,1,0,0,34,2,2,1,0,1,0,0,0,2,2,0,0,0,0,0,0,1,1,1,.145488840686275,1,1,0,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,3,0,16,4,0,3,5,3,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,2,4,2,5,1,1,0,1,53,4,2,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,1,.449840678627451,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,3,2,1,2,6,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,4,1,1,1,1,1,43,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,.169618342254902,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,1,7,4,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,4,4,1,1,0,0,0,51,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.792349948529412,0,0,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,3,0,3,2,1,2,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,4,6,1,0,0,0,22,1,3,0,0,0,0,0,0,2,2,0,0,1,1,1,0,1,0,1,1.35772711862745,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,0,4,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,2,4,1,5,0,0,0,0,23,1,1,0,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,1,.597897203921569,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,3,0,0,2,1,1,8,4,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,4,3,6,1,0,0,0,51,4,1,1,0,0,0,0,0,2,2,1,1,0,1,1,0,1,0,1,.222751252303922,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,3,1,1,6,3,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,4,4,5,1,1,0,0,48,4,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,.100402559264706,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,1,1,7,4,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,2,4,4,1,0,0,0,50,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.430264482745098,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,2,2,1,9,4,0,1,6,3,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,4,2,4,1,1,0,0,53,4,2,1,1,0,1,1,0,2,2,0,0,0,1,1,0,0,0,1,.0912638756372549,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,2,2,4,5,1,0,0,0,24,1,2,1,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,.187012498872549,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,1,1,0,-3,1,0,4,7,4,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,4,2,1,1,0,0,0,44,3,1,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,1,.186941148578431,0,0,0,0,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,1,1,4,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,5,1,1,0,0,0,36,3,3,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,1,.682694514215686,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,-1,1,1,2,4,2,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,2,4,4,1,1,0,0,31,2,1,1,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,.454086688823529,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,4,1,2,3,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3,4,3,6,0,0,0,0,38,3,2,1,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,1,.449840678627451,1,1,1,1,0,0,.16,.654,37,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,2,1,2,3,2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,4,4,1,1,0,0,1,30,2,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,.236316266617647,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,2,2,1,2,5,3,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,4,4,6,1,1,0,0,41,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.0894485794607843,1,1,1,1,0,0,.16,.654,37,0,0,0
1,0,0,1,1,1,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,18,4,1,2,5,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,4,4,1,0,0,0,53,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.356373749166667,1,1,1,1,0,0,.16,.654,37,0,0,0
