,CONTROLNUM_0,CONTROLNUM_2,CONTROLNUM_3,Fam_support,Q513R,Q515R,Q702R_1,Q702R_3,ageyr10_1,earlymarriage_1,edpart_3,mcv1006,mcv1006a,mcv1006b,mcv1008,mcv1009,men_alcohol_all,sumdiffage_1
2918,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
3152,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3619,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3396,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3451,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2629,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3502,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2980,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3126,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3345,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
3568,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3081,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2681,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
3763,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3188,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2872,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2694,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2898,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2714,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3057,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
3730,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2953,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3605,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0
2533,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0
3691,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
3443,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3368,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3509,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
2501,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3037,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3788,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
3113,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3092,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2730,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3048,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0
3019,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3352,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3040,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3505,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3213,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3777,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3347,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3103,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2806,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3365,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3331,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2476,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
2768,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2979,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3676,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2859,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3445,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2627,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
3032,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3156,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
3522,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2376,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2561,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0
2952,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2879,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
3372,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3699,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2456,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2870,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2657,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
2737,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
3291,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3589,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1
2747,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3219,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3279,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3258,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3450,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3458,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2950,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3167,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3237,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
2437,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3241,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2404,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3735,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3067,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
2855,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2749,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3064,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2827,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3421,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0
2721,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
3608,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
3114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2510,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3687,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0
3460,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3072,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2794,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3539,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3121,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2525,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3449,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3364,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3661,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
3047,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3484,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3560,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3552,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2547,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
3418,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
3012,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2467,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3118,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3036,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2772,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2391,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
2626,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2890,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3301,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
3171,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3326,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2745,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2705,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3355,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2975,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2576,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
2620,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2988,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2907,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3578,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3030,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
3226,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3287,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3417,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3463,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0
2852,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
3343,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0
2633,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0
3112,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3210,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3330,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2940,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2393,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3408,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3626,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3751,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3376,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0
2985,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2480,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2738,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2562,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2949,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3387,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0
3776,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
3495,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0
3031,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2818,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2833,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3670,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
3453,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3664,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3474,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
2770,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
2591,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1
2817,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4802,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4498,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3871,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4123,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
4417,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4534,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4281,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4147,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4607,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
3805,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4326,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0
4013,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4383,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0
4309,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0
3980,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4354,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0
4714,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
4321,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4704,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4392,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4370,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4066,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0
4557,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
4038,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3964,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3810,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3926,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3792,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0
4097,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3859,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0
3822,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4643,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4271,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4203,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4021,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4775,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
4048,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
4335,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4527,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
4662,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4273,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3985,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4236,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4785,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0
4414,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4282,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
4174,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4325,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4143,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
4539,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4573,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3823,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1
3845,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0
4445,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4569,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4071,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4141,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
3876,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4185,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1
3809,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1
4530,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3836,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0
4676,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4578,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0
4719,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3817,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0
4179,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
4439,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
3854,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
4173,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3988,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
4372,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3955,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
3931,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3962,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1
4695,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
3846,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
4716,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3933,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3909,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4597,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4323,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
4004,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4468,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4052,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4226,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0
4114,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0
4379,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4118,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0
4329,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
4721,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
3879,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4047,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
4315,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4062,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
4717,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
3912,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0
3908,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4762,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4087,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4105,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3963,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4542,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4754,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4654,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4522,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4091,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3937,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
4424,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4276,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4462,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0
4653,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
4056,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4137,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4773,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4063,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1
4121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4387,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4277,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4212,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3903,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4390,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4382,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
3830,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4041,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0
4230,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4373,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4024,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3886,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4520,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4399,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4766,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4025,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3839,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1
4200,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4197,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3864,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
4389,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3870,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0
4278,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
4239,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4002,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4745,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4772,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
4790,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3857,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0
4591,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1
4161,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0
4280,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4537,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4528,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3863,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0
4353,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
4067,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4648,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3801,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0
4187,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
4631,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3790,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0
4026,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4251,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4269,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4081,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0
4216,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
4644,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4798,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4666,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4531,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4710,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4490,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0
4480,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0
4570,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3818,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4538,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4348,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1
4683,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3940,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1
4620,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3943,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
4711,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0
4386,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
3996,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
4479,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4359,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3852,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3885,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1
4776,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4284,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4474,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1
4478,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
